urevent,role,group,Subject,meanamplitude,interval,area,MMN
2882,dev1,EE,8,0.384580404,8,T,-9.387600153
2887,standard,EE,8,-10.56803036,8,T,0
2888,dev1,EE,8,4.240038395,8,T,14.80806876
2891,standard,EE,8,11.55614758,8,T,0
2892,dev1,EE,8,-13.76009941,8,T,-25.31624699
2895,standard,EE,8,-3.506791592,8,T,0
2896,dev1,EE,8,7.850177765,8,T,11.35696936
2905,standard,EE,8,-5.40442276,8,T,0
2906,dev1,EE,8,3.812357426,8,T,9.216780186
2911,standard,EE,8,-12.60368347,8,T,0
2912,dev1,EE,8,-0.56586194,8,T,12.03782153
2917,standard,EE,8,4.182230949,8,T,0
2918,dev1,EE,8,6.226080418,8,T,2.043849469
2923,standard,EE,8,9.834290504,8,T,0
2924,dev1,EE,8,4.291352272,8,T,-5.542938232
2929,standard,EE,8,-2.493370533,8,T,0
2930,dev1,EE,8,2.649815321,8,T,5.143185854
2935,standard,EE,8,8.596969604,8,T,0
2936,dev1,EE,8,7.44148159,8,T,-1.155488014
2939,standard,EE,8,2.774776697,8,T,0
2940,dev1,EE,8,6.214268208,8,T,3.439491511
2943,standard,EE,8,-8.27864933,8,T,0
16,dev1,CH,1,3.408555746,9,T,11.68720508
23,standard,CH,1,3.226797342,9,T,0
24,dev1,CH,1,0.411030561,9,T,-2.815766781
27,standard,CH,1,7.884994984,9,T,0
28,dev1,CH,1,-3.13032198,9,T,-11.01531696
35,standard,CH,1,4.180893898,9,T,0
36,dev1,CH,1,1.595047235,9,T,-2.585846663
43,standard,CH,1,-3.882864475,9,T,0
44,dev1,CH,1,8.411787033,9,T,12.29465151
47,standard,CH,1,-4.501452446,9,T,0
48,dev1,CH,1,13.68464947,9,T,18.18610192
51,standard,CH,1,-5.933040142,9,T,0
52,dev1,CH,1,-3.732540131,9,T,2.200500011
57,standard,CH,1,-7.850843906,9,T,0
58,dev1,CH,1,-4.303511143,9,T,3.547332763
63,standard,CH,1,-0.095627911,9,T,0
64,dev1,CH,1,-10.39173985,9,T,-10.29611194
73,standard,CH,1,-2.325294495,9,T,0
74,dev1,CH,1,-5.320902348,9,T,-2.995607853
79,standard,CH,1,8.848069191,9,T,0
80,dev1,CH,1,5.933550358,9,T,-2.914518833
83,standard,CH,1,-3.693424702,9,T,0
84,dev1,CH,1,-17.74065971,9,T,-14.04723501
87,standard,CH,1,2.430262804,9,T,0
88,dev1,CH,1,5.627917767,9,T,3.197654963
97,standard,CH,1,-0.846083283,9,T,0
98,dev1,CH,1,-10.22740746,9,T,-9.381324177
103,standard,CH,1,-8.437853813,9,T,0
104,dev1,CH,1,-2.421356916,9,T,6.016496897
109,standard,CH,1,3.66134119,9,T,0
110,dev1,CH,1,9.345329285,9,T,5.683988095
119,standard,CH,1,-0.968106687,9,T,0
120,dev1,CH,1,8.41426754,9,T,9.382374227
127,standard,CH,1,-6.32566309,9,T,0
128,dev1,CH,1,3.728902817,9,T,10.05456591
131,standard,CH,1,5.919605255,9,T,0
132,dev1,CH,1,5.301982403,9,T,-0.617622852
139,standard,CH,1,-1.328152299,9,T,0
140,dev1,CH,1,-0.855888069,9,T,0.47226423
145,standard,CH,1,6.983418941,9,T,0
146,dev1,CH,1,3.796896219,9,T,-3.186522722
150,dev1,CH,1,3.097513914,9,T,0
153,standard,CH,1,-1.657231092,9,T,0
154,dev1,CH,1,-4.958242893,9,T,-3.301011801
159,standard,CH,1,7.373577595,9,T,0
160,dev1,CH,1,-5.688491821,9,T,-13.06206942
167,standard,CH,1,-1.180391669,9,T,0
168,dev1,CH,1,10.44639587,9,T,11.62678754
171,standard,CH,1,-1.895077944,9,T,0
172,dev1,CH,1,-7.949676514,9,T,-6.05459857
177,standard,CH,1,-0.127713993,9,T,0
178,dev1,CH,1,-2.247261763,9,T,-2.11954777
183,standard,CH,1,-7.715846062,9,T,0
184,dev1,CH,1,-1.665683508,9,T,6.050162554
189,standard,CH,1,0.281931818,9,T,0
190,dev1,CH,1,-2.60500145,9,T,-2.886933268
195,standard,CH,1,-2.420675278,9,T,0
196,dev1,CH,1,-4.497790337,9,T,-2.077115059
205,standard,CH,1,-1.674032807,9,T,0
206,dev1,CH,1,-6.207936764,9,T,-4.533903957
211,standard,CH,1,-1.313915372,9,T,0
212,dev1,CH,1,2.93532443,9,T,4.249239802
215,standard,CH,1,-22.1127758,9,T,0
216,dev1,CH,1,0.78627336,9,T,22.89904916
219,standard,CH,1,-0.410273492,9,T,0
220,dev1,CH,1,-4.907296181,9,T,-4.497022689
229,standard,CH,1,-4.153772831,9,T,0
230,dev1,CH,1,-4.861415863,9,T,-0.707643032
235,standard,CH,1,2.141909122,9,T,0
236,dev1,CH,1,2.744226694,9,T,0.602317572
239,standard,CH,1,0.463578075,9,T,0
240,dev1,CH,1,1.550047874,9,T,1.086469799
243,standard,CH,1,-3.738687992,9,T,0
244,dev1,CH,1,-10.45198345,9,T,-6.713295458
249,standard,CH,1,2.546977758,9,T,0
250,dev1,CH,1,0.379043251,9,T,-2.167934507
261,standard,CH,1,8.670674324,9,T,0
262,dev1,CH,1,-6.39050436,9,T,-15.06117868
271,standard,CH,1,-6.450053692,9,T,0
272,dev1,CH,1,-6.52509594,9,T,-0.075042248
277,standard,CH,1,1.68148315,9,T,0
278,dev1,CH,1,5.223490715,9,T,3.542007565
282,dev1,CH,1,1.893956184,9,T,0
307,standard,CH,1,-6.039792538,9,T,0
308,dev1,CH,1,5.761212349,9,T,11.80100489
311,standard,CH,1,-0.334356368,9,T,0
312,dev1,CH,1,-1.729076147,9,T,-1.394719779
324,dev1,CH,1,-8.435201645,9,T,0
327,standard,CH,1,-4.070279121,9,T,0
328,dev1,CH,1,2.520761728,9,T,6.591040849
333,standard,CH,1,2.220179081,9,T,0
334,dev1,CH,1,1.616312146,9,T,-0.603866935
339,standard,CH,1,-4.395964146,9,T,0
340,dev1,CH,1,-4.045264244,9,T,0.350699902
349,standard,CH,1,-7.766376019,9,T,0
350,dev1,CH,1,2.490681171,9,T,10.25705719
355,standard,CH,1,3.424502134,9,T,0
356,dev1,CH,1,3.206305981,9,T,-0.218196153
359,standard,CH,1,-8.285965919,9,T,0
360,dev1,CH,1,-6.789730549,9,T,1.49623537
363,standard,CH,1,1.052215338,9,T,0
364,dev1,CH,1,0.859211862,9,T,-0.193003476
369,standard,CH,1,0.823170543,9,T,0
370,dev1,CH,1,3.337904692,9,T,2.514734149
375,standard,CH,1,-11.02983379,9,T,0
376,dev1,CH,1,-0.829155445,9,T,10.20067835
385,standard,CH,1,1.899340987,9,T,0
386,dev1,CH,1,10.89611053,9,T,8.996769543
391,standard,CH,1,-7.254254818,9,T,0
392,dev1,CH,1,-0.232051402,9,T,7.022203416
395,standard,CH,1,-3.109345198,9,T,0
396,dev1,CH,1,5.865868568,9,T,8.975213766
403,standard,CH,1,10.2898941,9,T,0
404,dev1,CH,1,0.328953743,9,T,-9.960940357
408,dev1,CH,1,-3.901449442,9,T,0
411,standard,CH,1,-5.640584469,9,T,0
412,dev1,CH,1,-10.54448605,9,T,-4.903901581
417,standard,CH,1,4.154450893,9,T,0
418,dev1,CH,1,4.106816292,9,T,-0.047634601
423,standard,CH,1,-3.697942972,9,T,0
424,dev1,CH,1,-0.195894688,9,T,3.502048284
434,dev1,CH,1,-4.177504063,9,T,0
437,standard,CH,1,-5.11326313,9,T,0
438,dev1,CH,1,3.474405289,9,T,8.587668419
445,standard,CH,1,-1.777600646,9,T,0
446,dev1,CH,1,-3.432748318,9,T,-1.655147672
449,standard,CH,1,-4.76299715,9,T,0
450,dev1,CH,1,-1.808656931,9,T,2.954340219
457,standard,CH,1,-1.194333673,9,T,0
458,dev1,CH,1,-2.055963039,9,T,-0.861629366
463,standard,CH,1,2.044407129,9,T,0
464,dev1,CH,1,3.841922998,9,T,1.797515869
469,standard,CH,1,0.302803844,9,T,0
470,dev1,CH,1,-5.269520283,9,T,-5.572324127
475,standard,CH,1,-11.12663174,9,T,0
476,dev1,CH,1,7.369105816,9,T,18.49573756
481,standard,CH,1,0.910985172,9,T,0
482,dev1,CH,1,4.478038311,9,T,3.567053139
495,standard,CH,1,4.825656414,9,T,0
496,dev1,CH,1,-4.3803792,9,T,-9.206035614
505,standard,CH,1,-4.804896832,9,T,0
506,dev1,CH,1,-2.507603407,9,T,2.297293425
511,standard,CH,1,-0.85692364,9,T,0
512,dev1,CH,1,-7.16740036,9,T,-6.31047672
517,standard,CH,1,-3.518306732,9,T,0
518,dev1,CH,1,-0.695514679,9,T,2.822792053
521,standard,CH,1,-1.075071216,9,T,0
522,dev1,CH,1,11.20739174,9,T,12.28246296
525,standard,CH,1,3.328894854,9,T,0
526,dev1,CH,1,0.835681081,9,T,-2.493213773
535,standard,CH,1,-10.34960747,9,T,0
536,dev1,CH,1,0.952382088,9,T,11.30198956
539,standard,CH,1,-4.323256016,9,T,0
540,dev1,CH,1,-2.453756332,9,T,1.869499684
543,standard,CH,1,10.30930042,9,T,0
544,dev1,CH,1,2.818688631,9,T,-7.490611789
553,standard,CH,1,-4.527294636,9,T,0
554,dev1,CH,1,-2.748971701,9,T,1.778322935
559,standard,CH,1,-0.281545401,9,T,0
560,dev1,CH,1,-1.959143043,9,T,-1.677597642
565,standard,CH,1,6.889312744,9,T,0
566,dev1,CH,1,0.866839409,9,T,-6.022473335
571,standard,CH,1,-5.276713371,9,T,0
572,dev1,CH,1,-6.685756207,9,T,-1.409042836
575,standard,CH,1,4.333920002,9,T,0
576,dev1,CH,1,-5.848086834,9,T,-10.18200684
579,standard,CH,1,-5.774476051,9,T,0
580,dev1,CH,1,5.771039486,9,T,11.54551554
585,standard,CH,1,1.845552683,9,T,0
586,dev1,CH,1,2.286291838,9,T,0.440739155
591,standard,CH,1,-9.398138046,9,T,0
592,dev1,CH,1,10.59304523,9,T,19.99118328
597,standard,CH,1,8.406695366,9,T,0
598,dev1,CH,1,-1.54418695,9,T,-9.950882316
605,standard,CH,1,0.743928075,9,T,0
606,dev1,CH,1,2.726455688,9,T,1.982527613
613,standard,CH,1,-0.886308134,9,T,0
614,dev1,CH,1,-3.325233459,9,T,-2.438925325
619,standard,CH,1,-11.84740353,9,T,0
620,dev1,CH,1,6.631716728,9,T,18.47912026
625,standard,CH,1,-1.111903906,9,T,0
626,dev1,CH,1,-2.85123992,9,T,-1.739336014
629,standard,CH,1,0.307927161,9,T,0
630,dev1,CH,1,-6.633824825,9,T,-6.941751986
637,standard,CH,1,-2.193528175,9,T,0
638,dev1,CH,1,10.56373596,9,T,12.75726414
641,standard,CH,1,-4.662329197,9,T,0
642,dev1,CH,1,-9.813048363,9,T,-5.150719166
645,standard,CH,1,7.922394276,9,T,0
646,dev1,CH,1,-2.63706255,9,T,-10.55945683
654,dev1,CH,1,-9.563354492,9,T,0
673,standard,CH,1,-0.033575673,9,T,0
674,dev1,CH,1,1.708859801,9,T,1.742435474
677,standard,CH,1,-1.590685606,9,T,0
678,dev1,CH,1,3.753588915,9,T,5.344274521
681,standard,CH,1,-4.542012691,9,T,0
682,dev1,CH,1,2.419352055,9,T,6.961364746
687,standard,CH,1,-20.24695969,9,T,0
688,dev1,CH,1,-6.96205759,9,T,13.2849021
715,standard,CH,1,-3.097684145,9,T,0
716,dev1,CH,1,4.557562351,9,T,7.655246496
731,standard,CH,1,7.853622913,9,T,0
732,dev1,CH,1,6.965499878,9,T,-0.888123035
753,standard,CH,2,-14.64926052,9,T,0
754,dev1,CH,2,-0.782115519,9,T,13.867145
757,standard,CH,2,-6.861059666,9,T,0
758,dev1,CH,2,-1.898161769,9,T,4.962897897
763,standard,CH,2,0.023796422,9,T,0
764,dev1,CH,2,3.786587238,9,T,3.762790816
769,standard,CH,2,16.41000366,9,T,0
770,dev1,CH,2,-1.972462535,9,T,-18.3824662
777,standard,CH,2,-8.740188599,9,T,0
778,dev1,CH,2,-10.82195091,9,T,-2.081762311
785,standard,CH,2,5.196679115,9,T,0
786,dev1,CH,2,-11.32204914,9,T,-16.51872826
789,standard,CH,2,7.529616833,9,T,0
790,dev1,CH,2,9.299017906,9,T,1.769401073
793,standard,CH,2,12.38154411,9,T,0
794,dev1,CH,2,0.591937602,9,T,-11.78960651
803,standard,CH,2,-14.22473812,9,T,0
804,dev1,CH,2,-8.188941956,9,T,6.035796164
809,standard,CH,2,14.18523216,9,T,0
810,dev1,CH,2,5.662668705,9,T,-8.522563455
813,standard,CH,2,-1.634766698,9,T,0
814,dev1,CH,2,-2.49002409,9,T,-0.855257392
817,standard,CH,2,11.75259399,9,T,0
818,dev1,CH,2,2.077943802,9,T,-9.674650188
827,standard,CH,2,5.534365177,9,T,0
828,dev1,CH,2,2.05370307,9,T,-3.480662107
833,standard,CH,2,2.353204966,9,T,0
834,dev1,CH,2,4.220053196,9,T,1.86684823
839,standard,CH,2,14.07316875,9,T,0
840,dev1,CH,2,-1.047062755,9,T,-15.12023151
843,standard,CH,2,-10.72131538,9,T,0
844,dev1,CH,2,11.45107365,9,T,22.17238903
847,standard,CH,2,17.60550308,9,T,0
848,dev1,CH,2,-10.20978355,9,T,-27.81528663
853,standard,CH,2,-0.07608027,9,T,0
854,dev1,CH,2,7.414557457,9,T,7.490637727
859,standard,CH,2,-3.077540159,9,T,0
860,dev1,CH,2,8.062444687,9,T,11.13998485
867,standard,CH,2,13.68244743,9,T,0
868,dev1,CH,2,-7.68057394,9,T,-21.36302137
871,standard,CH,2,3.099872112,9,T,0
872,dev1,CH,2,1.765426278,9,T,-1.334445834
881,standard,CH,2,-12.62743664,9,T,0
882,dev1,CH,2,-11.84201527,9,T,0.78542137
887,standard,CH,2,4.669938087,9,T,0
888,dev1,CH,2,-8.226408958,9,T,-12.89634705
893,standard,CH,2,-20.56129456,9,T,0
894,dev1,CH,2,4.731467247,9,T,25.29276181
897,standard,CH,2,-9.213290215,9,T,0
898,dev1,CH,2,13.61278534,9,T,22.82607556
903,standard,CH,2,5.466691494,9,T,0
904,dev1,CH,2,-5.026772022,9,T,-10.49346352
909,standard,CH,2,8.72532177,9,T,0
910,dev1,CH,2,-4.140627384,9,T,-12.86594915
915,standard,CH,2,-16.36963463,9,T,0
916,dev1,CH,2,-1.945200801,9,T,14.42443383
919,standard,CH,2,15.05885315,9,T,0
920,dev1,CH,2,-29.74188042,9,T,-44.80073357
925,standard,CH,2,11.36529064,9,T,0
926,dev1,CH,2,-1.592137933,9,T,-12.95742857
933,standard,CH,2,12.5935955,9,T,0
934,dev1,CH,2,-1.63742137,9,T,-14.23101687
939,standard,CH,2,9.113138199,9,T,0
940,dev1,CH,2,7.475617886,9,T,-1.637520313
943,standard,CH,2,9.863752365,9,T,0
944,dev1,CH,2,-2.189387798,9,T,-12.05314016
953,standard,CH,2,9.786997795,9,T,0
954,dev1,CH,2,2.840364933,9,T,-6.946632862
957,standard,CH,2,-1.356595278,9,T,0
958,dev1,CH,2,-4.540188789,9,T,-3.183593511
961,standard,CH,2,10.37279415,9,T,0
962,dev1,CH,2,13.07093811,9,T,2.69814396
969,standard,CH,2,-2.050379992,9,T,0
970,dev1,CH,2,5.278220177,9,T,7.328600169
983,standard,CH,2,-0.934616268,9,T,0
984,dev1,CH,2,-4.724201679,9,T,-3.789585411
993,standard,CH,2,11.75759315,9,T,0
994,dev1,CH,2,3.489731312,9,T,-8.267861838
999,standard,CH,2,-13.64448547,9,T,0
1000,dev1,CH,2,6.019337177,9,T,19.66382265
1007,standard,CH,2,6.905991554,9,T,0
1008,dev1,CH,2,3.554241419,9,T,-3.351750135
1011,standard,CH,2,-0.013204841,9,T,0
1012,dev1,CH,2,-2.062000036,9,T,-2.048795195
1019,standard,CH,2,-11.94636536,9,T,0
1020,dev1,CH,2,-12.27166271,9,T,-0.32529735
1025,standard,CH,2,-10.39428902,9,T,0
1026,dev1,CH,2,-2.757278919,9,T,7.637010101
1031,standard,CH,2,2.007259846,9,T,0
1032,dev1,CH,2,3.736849308,9,T,1.729589462
1037,standard,CH,2,3.447716236,9,T,0
1038,dev1,CH,2,15.01863194,9,T,11.5709157
1041,standard,CH,2,-12.9126215,9,T,0
1042,dev1,CH,2,-2.401229858,9,T,10.51139164
1049,standard,CH,2,27.51050377,9,T,0
1050,dev1,CH,2,4.267683983,9,T,-23.24281979
1055,standard,CH,2,-11.35317135,9,T,0
1056,dev1,CH,2,-12.76442814,9,T,-1.41125679
1059,standard,CH,2,-1.247058272,9,T,0
1060,dev1,CH,2,19.46833611,9,T,20.71539438
1067,standard,CH,2,-10.32743645,9,T,0
1068,dev1,CH,2,-10.53441906,9,T,-0.20698261
1079,standard,CH,2,-30.69749832,9,T,0
1080,dev1,CH,2,-18.87702751,9,T,11.82047081
1083,standard,CH,2,-0.941124082,9,T,0
1084,dev1,CH,2,5.762140751,9,T,6.703264833
1087,standard,CH,2,-9.359563828,9,T,0
1088,dev1,CH,2,-6.298820496,9,T,3.060743332
1093,standard,CH,2,-3.762990475,9,T,0
1094,dev1,CH,2,-11.52078533,9,T,-7.757794855
1103,standard,CH,2,-7.707108021,9,T,0
1104,dev1,CH,2,3.524191141,9,T,11.23129916
1109,standard,CH,2,-30.27012444,9,T,0
1110,dev1,CH,2,-8.152092934,9,T,22.11803151
1115,standard,CH,2,18.33229065,9,T,0
1116,dev1,CH,2,3.226276159,9,T,-15.10601449
1119,standard,CH,2,-27.00196648,9,T,0
1120,dev1,CH,2,-11.627038,9,T,15.37492848
1125,standard,CH,2,-1.289785624,9,T,0
1126,dev1,CH,2,12.84625244,9,T,14.13603806
1129,standard,CH,2,-1.284704328,9,T,0
1130,dev1,CH,2,-10.11565876,9,T,-8.830954432
1135,standard,CH,2,-13.30256367,9,T,0
1136,dev1,CH,2,-3.834377527,9,T,9.468186143
1145,standard,CH,2,9.185757637,9,T,0
1146,dev1,CH,2,11.84045506,9,T,2.654697423
1151,standard,CH,2,1.613925576,9,T,0
1152,dev1,CH,2,1.981238365,9,T,0.367312789
1155,standard,CH,2,-4.219334126,9,T,0
1156,dev1,CH,2,-8.820998192,9,T,-4.601664066
1159,standard,CH,2,9.089394569,9,T,0
1160,dev1,CH,2,8.430233955,9,T,-0.659160614
1167,standard,CH,2,3.681237936,9,T,0
1168,dev1,CH,2,10.11213875,9,T,6.430900814
1175,standard,CH,2,0.176202193,9,T,0
1176,dev1,CH,2,4.126186848,9,T,3.949984655
1179,standard,CH,2,-9.266739845,9,T,0
1180,dev1,CH,2,9.153108597,9,T,18.41984844
1187,standard,CH,2,2.595399618,9,T,0
1188,dev1,CH,2,-11.04044628,9,T,-13.6358459
1193,standard,CH,2,3.324223757,9,T,0
1194,dev1,CH,2,27.91543007,9,T,24.59120631
1199,standard,CH,2,-5.897992611,9,T,0
1200,dev1,CH,2,9.2808218,9,T,15.17881441
1203,standard,CH,2,10.77715397,9,T,0
1204,dev1,CH,2,3.898364782,9,T,-6.878789188
1209,standard,CH,2,5.758841038,9,T,0
1210,dev1,CH,2,-7.884303093,9,T,-13.64314413
1213,standard,CH,2,-4.06455946,9,T,0
1214,dev1,CH,2,8.096367836,9,T,12.1609273
1219,standard,CH,2,15.96039772,9,T,0
1220,dev1,CH,2,0.327014416,9,T,-15.6333833
1227,standard,CH,2,3.467781544,9,T,0
1228,dev1,CH,2,-4.193433285,9,T,-7.661214829
1235,standard,CH,2,4.464592934,9,T,0
1236,dev1,CH,2,11.21782398,9,T,6.753231046
1255,standard,CH,2,0.818974614,9,T,0
1256,dev1,CH,2,-4.224513054,9,T,-5.043487668
1265,standard,CH,2,7.409708977,9,T,0
1266,dev1,CH,2,-3.204059362,9,T,-10.61376834
1269,standard,CH,2,8.930778503,9,T,0
1270,dev1,CH,2,-4.424683571,9,T,-13.35546207
1273,standard,CH,2,-15.29415989,9,T,0
1274,dev1,CH,2,-8.773264885,9,T,6.520895005
1283,standard,CH,2,8.505423546,9,T,0
1284,dev1,CH,2,-9.33241272,9,T,-17.83783627
1287,standard,CH,2,-34.98782349,9,T,0
1288,dev1,CH,2,25.2469635,9,T,60.23478699
1291,standard,CH,2,-16.13875389,9,T,0
1292,dev1,CH,2,18.49806404,9,T,34.63681793
1301,standard,CH,2,-15.94095898,9,T,0
1302,dev1,CH,2,-1.229364395,9,T,14.71159459
1305,standard,CH,2,-6.049621582,9,T,0
1306,dev1,CH,2,-3.942357302,9,T,2.10726428
1309,standard,CH,2,-1.193531871,9,T,0
1310,dev1,CH,2,5.08005476,9,T,6.273586631
1315,standard,CH,2,-0.964171052,9,T,0
1316,dev1,CH,2,0.945141435,9,T,1.909312487
1321,standard,CH,2,-11.58014393,9,T,0
1322,dev1,CH,2,7.906333923,9,T,19.48647785
1331,standard,CH,2,-2.095185995,9,T,0
1332,dev1,CH,2,2.048117161,9,T,4.143303156
1337,standard,CH,2,-13.2984457,9,T,0
1338,dev1,CH,2,28.26040268,9,T,41.55884838
1343,standard,CH,2,-12.47428131,9,T,0
1344,dev1,CH,2,3.740078688,9,T,16.21436
1345,standard,CH,2,0.545440733,9,T,0
1348,dev1,CH,2,11.47140217,9,T,10.92596144
1351,standard,CH,2,1.706266642,9,T,0
1352,dev1,CH,2,-11.27489376,9,T,-12.9811604
1359,standard,CH,2,-7.533965588,9,T,0
1360,dev1,CH,2,10.1075983,9,T,17.64156389
1365,standard,CH,2,-13.62995911,9,T,0
1366,dev1,CH,2,5.826183796,9,T,19.45614291
1369,standard,CH,2,6.73538065,9,T,0
1370,dev1,CH,2,-8.611409187,9,T,-15.34678984
1377,standard,CH,2,-3.903364182,9,T,0
1378,dev1,CH,2,26.92348862,9,T,30.8268528
1385,standard,CH,2,6.312422276,9,T,0
1386,dev1,CH,2,-8.150500298,9,T,-14.46292257
1389,standard,CH,2,-2.922571421,9,T,0
1390,dev1,CH,2,-2.053691626,9,T,0.868879795
1393,standard,CH,2,-3.522806406,9,T,0
1394,dev1,CH,2,1.978571653,9,T,5.501378059
1399,standard,CH,2,13.28153992,9,T,0
1400,dev1,CH,2,9.320897102,9,T,-3.960642818
1405,standard,CH,2,-6.799995422,9,T,0
1406,dev1,CH,2,2.000286818,9,T,8.80028224
1411,standard,CH,2,-13.77528191,9,T,0
1412,dev1,CH,2,-6.085258961,9,T,7.690022949
1419,standard,CH,2,4.557948589,9,T,0
1420,dev1,CH,2,8.709797859,9,T,4.15184927
1423,standard,CH,2,3.297720671,9,T,0
1424,dev1,CH,2,-0.90773946,9,T,-4.205460131
1434,dev1,CH,2,18.39992332,9,T,0
1447,standard,CH,2,12.04018116,9,T,0
1448,dev1,CH,2,5.957885265,9,T,-6.082295895
1455,standard,CH,2,-16.3228569,9,T,0
1456,dev1,CH,2,0.02058506,9,T,16.34344196
1469,standard,CH,2,-6.258963108,9,T,0
1470,dev1,CH,2,-15.16722679,9,T,-8.908263682
1491,standard,CH,3,14.28982449,9,T,0
1492,dev1,CH,3,-18.50192451,9,T,-32.791749
1496,dev1,CH,3,-3.565445185,9,T,0
1515,standard,CH,3,-14.89204597,9,T,0
1516,dev1,CH,3,-11.17069817,9,T,3.7213478
1521,standard,CH,3,1.672703862,9,T,0
1522,dev1,CH,3,-1.890574455,9,T,-3.563278317
1525,standard,CH,3,11.05515862,9,T,0
1530,dev1,CH,3,14.84582996,9,T,3.79067134
1542,dev1,CH,3,-5.191111565,9,T,0
1562,dev1,CH,3,2.897760391,9,T,0
1570,dev1,CH,3,5.357758522,9,T,0
1573,standard,CH,3,-13.66326237,9,T,0
1574,dev1,CH,3,6.170642376,9,T,19.83390475
1581,standard,CH,3,8.685194969,9,T,0
1582,dev1,CH,3,11.39006042,9,T,2.704865451
1587,standard,CH,3,5.71587801,9,T,0
1588,dev1,CH,3,0.894415677,9,T,-4.821462333
1593,standard,CH,3,-11.78100395,9,T,0
1594,dev1,CH,3,-24.03007317,9,T,-12.24906922
1597,standard,CH,3,10.51755238,9,T,0
1598,dev1,CH,3,8.670343399,9,T,-1.847208981
1605,standard,CH,3,-6.495083809,9,T,0
1606,dev1,CH,3,-4.15841198,9,T,2.336671829
1611,standard,CH,3,-6.069720745,9,T,0
1612,dev1,CH,3,-4.931548119,9,T,1.138172626
1615,standard,CH,3,-5.664188862,9,T,0
1616,dev1,CH,3,5.393825054,9,T,11.05801392
1619,standard,CH,3,-3.313957453,9,T,0
1620,dev1,CH,3,2.370660543,9,T,5.684617996
1627,standard,CH,3,13.27735424,9,T,0
1628,dev1,CH,3,-6.554153919,9,T,-19.83150816
1641,standard,CH,3,3.251897335,9,T,0
1642,dev1,CH,3,-0.826019168,9,T,-4.077916503
1647,standard,CH,3,12.09572315,9,T,0
1648,dev1,CH,3,3.109469652,9,T,-8.986253498
1659,standard,CH,3,-13.87597179,9,T,0
1660,dev1,CH,3,-2.326580524,9,T,11.54939127
1665,standard,CH,3,-13.14665985,9,T,0
1666,dev1,CH,3,-7.369446278,9,T,5.777213572
1669,standard,CH,3,6.248635769,9,T,0
1670,dev1,CH,3,-2.92407918,9,T,-9.172714949
1675,standard,CH,3,45.21226883,9,T,0
1676,dev1,CH,3,14.98515129,9,T,-30.22711754
1685,standard,CH,3,-6.811616421,9,T,0
1686,dev1,CH,3,8.266335487,9,T,15.07795191
1695,standard,CH,3,-19.13781738,9,T,0
1696,dev1,CH,3,-6.577693462,9,T,12.56012392
1699,standard,CH,3,20.54575729,9,T,0
1700,dev1,CH,3,2.257114649,9,T,-18.28864264
1703,standard,CH,3,-16.68749046,9,T,0
1704,dev1,CH,3,-19.16038895,9,T,-2.47289849
1711,standard,CH,3,23.47968102,9,T,0
1712,dev1,CH,3,13.67066288,9,T,-9.80901814
1719,standard,CH,3,-2.93791008,9,T,0
1720,dev1,CH,3,3.831297398,9,T,6.769207478
1725,standard,CH,3,9.961219788,9,T,0
1726,dev1,CH,3,4.130330563,9,T,-5.830889225
1731,standard,CH,3,0.860503137,9,T,0
1732,dev1,CH,3,-6.22648859,9,T,-7.086991727
1735,standard,CH,3,1.182906985,9,T,0
1736,dev1,CH,3,-5.865265369,9,T,-7.048172354
1743,standard,CH,3,6.651919365,9,T,0
1744,dev1,CH,3,3.682779074,9,T,-2.969140291
1747,standard,CH,3,-17.72406578,9,T,0
1748,dev1,CH,3,2.235817194,9,T,19.95988297
1755,standard,CH,3,-5.56374979,9,T,0
1756,dev1,CH,3,-5.570897102,9,T,-0.007147312
1767,standard,CH,3,-9.55901432,9,T,0
1768,dev1,CH,3,-6.412509441,9,T,3.146504879
1771,standard,CH,3,-1.470246434,9,T,0
1772,dev1,CH,3,-4.693858624,9,T,-3.22361219
1775,standard,CH,3,4.839205265,9,T,0
1776,dev1,CH,3,-0.540953934,9,T,-5.380159199
1781,standard,CH,3,7.60458231,9,T,0
1782,dev1,CH,3,-0.505434453,9,T,-8.110016763
1787,standard,CH,3,-8.485280991,9,T,0
1788,dev1,CH,3,-14.30184078,9,T,-5.816559789
1793,standard,CH,3,3.358010054,9,T,0
1794,dev1,CH,3,5.24485302,9,T,1.886842966
1814,dev1,CH,3,-8.33075428,9,T,0
1817,standard,CH,3,0.633512199,9,T,0
1818,dev1,CH,3,-8.773470879,9,T,-9.406983078
1827,standard,CH,3,-10.87818813,9,T,0
1828,dev1,CH,3,1.015739799,9,T,11.89392793
1843,standard,CH,3,2.225320339,9,T,0
1844,dev1,CH,3,8.32008934,9,T,6.094769001
1851,standard,CH,3,8.889505386,9,T,0
1852,dev1,CH,3,1.589210749,9,T,-7.300294637
1861,standard,CH,3,-16.01773071,9,T,0
1862,dev1,CH,3,-14.15441704,9,T,1.86331367
1870,dev1,CH,3,5.254323006,9,T,0
1873,standard,CH,3,-16.0055275,9,T,0
1874,dev1,CH,3,-7.93561554,9,T,8.06991196
1885,standard,CH,3,-0.29091391,9,T,0
1886,dev1,CH,3,-9.492958069,9,T,-9.202044159
1893,standard,CH,3,-2.126585484,9,T,0
