participant,age,grade,group,sminch,z.ph.d,z.lex.d,z.ps.rep,z.f.sound,z.sound.det,z.num.sound,z.sound.chan,item.id,word.id,word.serial.no,number.morphemes,POS,ambig,base.form,rel.position,word.length,prev.length,next.length,frequency,ao,task_need,ACCURACY,IA_FIXATION_COUNT,IA_SKIP,IA_REGRESSION_IN,IA_REGRESSION_OUT,IA_FIRST_FIXATION_DURATION,IA_FIRST_RUN_DWELL_TIME,IA_DWELL_TIME,IA_FIRST_FIXATION_X,IA_RIGHT,IA_LEFT,IA_FIRST_RUN_FIXATION_COUNT,IA_SECOND_RUN_DWELL_TIME,IA_REGRESSION_PATH_DURATION,landing
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,19,камушки,7,3,NOUN,0,0,1,7,12,0,0.07273294,26.301,FALSE,-1,2,0,0,1,46,110,110,1129.3,1250,1058,2,.,761,0.356395348837209
42_norm1,7,1,norm,113,0.92,0.87,0.75,0.91,0.91,0.95,1,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,32.241,TRUE,1,7,0,0,1,180,1486,2536,240,298,178,3,1050,2986,0.52
42_norm1,7,1,norm,113,0.92,0.87,0.75,0.91,0.91,0.95,1,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,3.531,TRUE,1,1,0,0,0,170,170,170,324.5,438,298,1,.,170,0.1375
42_norm1,7,1,norm,113,0.92,0.87,0.75,0.91,0.91,0.95,1,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,1.386,TRUE,1,3,0,0,0,261,983,983,551.5,618,438,3,.,983,0.646875
42_norm1,7,1,norm,113,0.92,0.87,0.75,0.91,0.91,0.95,1,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,0.891,TRUE,1,3,0,0,0,174,174,1029,625.5,778,618,1,855,1029,-0.017857142857142856
42_norm1,7,1,norm,113,0.92,0.87,0.75,0.91,0.91,0.95,1,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,2.211,TRUE,1,11,0,0,0,228,228,3642,907,1017,778,1,291,3642,0.54337899543379
42_norm1,7,1,norm,113,0.92,0.87,0.75,0.91,0.91,0.95,1,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,4.389,TRUE,1,3,0,0,1,823,1159,1159,1074.3,1230,1017,3,.,1477,0.24507772020725366
43_norm1,7,1,norm,130,1,0.95,0.83,0.95,0.95,0.83,0.64,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,NA,TRUE,1,0,1,.,.,.,NA,0,NA,178,120,.,.,.,NA
43_norm1,7,1,norm,130,1,0.95,0.83,0.95,0.95,0.83,0.64,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,9.009,TRUE,1,11,1,1,0,144,2570,4836,234,298,178,5,2266,4836,0.46
43_norm1,7,1,norm,130,1,0.95,0.83,0.95,0.95,0.83,0.64,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,NA,TRUE,1,4,0,0,1,112,112,750,409,438,298,1,393,5586,0.8416666666666667
43_norm1,7,1,norm,130,1,0.95,0.83,0.95,0.95,0.83,0.64,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,NA,TRUE,1,0,1,.,.,.,NA,0,NA,618,438,.,.,.,NA
43_norm1,7,1,norm,130,1,0.95,0.83,0.95,0.95,0.83,0.64,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,5.643,TRUE,1,3,0,0,0,191,1090,1090,775.2,778,618,3,.,1090,1.0514285714285718
43_norm1,7,1,norm,130,1,0.95,0.83,0.95,0.95,0.83,0.64,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,3.4979999999999998,TRUE,1,4,0,0,0,222,222,1550,806.2,1017,778,1,1328,1550,0.08310502283105044
43_norm1,7,1,norm,130,1,0.95,0.83,0.95,0.95,0.83,0.64,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,1.2209999999999999,TRUE,1,8,0,0,1,212,650,2186,1038.3,1230,1017,3,1297,2784,0.05854922279792722
45_norm1,7,1,norm,31,0.92,0.87,0.87,0.87,0.87,0.87,0.85,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,NA,TRUE,1,0,1,.,.,.,NA,0,NA,178,120,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,26,в,1,1,FUNCTION,0,1,0.142857142857143,1,0,7,376.07433395,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,178,120,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,26,грязной,2,3,ADJ,1,0,0.2857142857,7,1,4,0.12468504,123.51899999999999,FALSE,-1,16,0,0,0,96,417,2760,211,338,178,4,2343,110,0.16428571428571428
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,26,воде,3,2,NOUN,1,0,0.4285714286,4,7,7,2.65302064,14.421,FALSE,-1,2,0,0,0,111,146,146,416.6,437,338,2,.,146,0.8683544303797471
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,26,микробы,4,2,NOUN,1,0,0.5714285714,7,4,12,0.03463473,12.473999999999998,FALSE,-1,2,0,0,0,65,259,259,533,598,437,2,.,259,0.6099290780141844
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,26,размножаются,5,5,VERB,0,0,0.7142857143,12,7,8,0.01731737,18.479999999999997,FALSE,-1,4,0,0,0,179,395,395,702.9,857,598,4,.,395,0.3970711297071129
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,26,особенно,6,3,ADV,1,1,0.8571428571,8,12,6,2.92663504,33.132,FALSE,-1,3,0,0,0,92,231,231,958,1037,857,3,.,231,0.56875
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,26,быстро,7,2,ADV,0,1,1,6,8,0,8.60673144,17.886,FALSE,-1,1,0,0,1,111,111,111,1114.7,1210,1037,1,.,457,0.44248366013071927
45_norm1,7,1,norm,31,0.92,0.87,0.87,0.87,0.87,0.87,0.85,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,3.036,TRUE,1,10,0,1,1,241,2827,3051,202.6,298,178,8,224,2040,0.14599999999999994
45_norm1,7,1,norm,31,0.92,0.87,0.87,0.87,0.87,0.87,0.85,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,2.409,TRUE,1,4,0,0,0,170,1598,1598,319.7,438,298,4,.,1598,0.0974999999999999
45_norm1,7,1,norm,31,0.92,0.87,0.87,0.87,0.87,0.87,0.85,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,1.617,TRUE,1,7,0,0,0,198,2336,2336,452,618,438,7,.,2336,0.025
45_norm1,7,1,norm,31,0.92,0.87,0.87,0.87,0.87,0.87,0.85,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,0.759,TRUE,1,5,0,1,0,545,1458,1670,630.3,778,618,4,212,1458,0.016428571428571105
45_norm1,7,1,norm,31,0.92,0.87,0.87,0.87,0.87,0.87,0.85,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,1.5839999999999999,TRUE,1,12,0,0,1,425,425,3946,785.7,1017,778,1,3394,4031,-0.010502283105022624
45_norm1,7,1,norm,31,0.92,0.87,0.87,0.87,0.87,0.87,0.85,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,3.465,TRUE,1,12,0,0,0,485,4595,4595,1020.8,1230,1017,12,.,5063,-0.03212435233160645
1_norm2,10,4,norm,78,1,0.95,1,0.95,0.95,0.87,0.79,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,10.065,TRUE,1,7,1,0,0,111,1080,1287,151.9,177,120,5,126,.,0.5918918918918921
1_norm2,10,4,norm,78,1,0.95,1,0.95,0.95,0.87,0.79,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,NA,TRUE,1,5,0,0,1,110,110,844,236.4,298,177,1,372,2131,0.48910891089108915
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,21,я,1,3,PRONOUN,0,1,0.125,1,0,5,198.15570456,158.59799999999998,FALSE,-1,1,1,0,0,25,25,25,177.7,178,120,1,.,.,1.2552631578947366
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,21,купил,2,4,VERB,0,0,0.25,5,1,11,0.73771984,55.803,FALSE,-1,12,0,0,1,167,470,1430,235.9,297,178,5,960,1455,0.4838383838383839
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,21,специальную,3,3,ADJ,0,0,0.375,11,5,4,0.06580599,9.273,FALSE,-1,2,0,0,0,26,61,61,344.5,538,297,2,.,61,0.16968325791855204
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,21,мазь,4,2,NOUN,1,0,0.5,4,11,7,0.03463473,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,656,538,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,21,которая,5,2,ADJ,1,0,0.625,7,4,8,4.55446754,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,817,656,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,21,помогает,6,4,VERB,0,0,0.75,8,7,3,0.32902997,50.885999999999996,FALSE,-1,2,0,0,0,27,97,97,937.5,997,817,2,.,97,0.690625
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,21,при,7,1,FUNCTION,1,1,0.875,3,8,6,7.76857087,5.181,FALSE,-1,2,1,1,0,36,77,77,1057.8,1077,997,2,.,77,0.8466666666666659
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,21,ожогах,8,3,NOUN,0,0,1,6,3,0,0.01039042,19.700999999999997,FALSE,-1,4,0,0,1,26,88,153,1109.6,1250,1077,2,65,797,0.147712418300653
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,мне,1,2,PRONOUN,1,0,0.111,3,0,4,42.05349422,NA,FALSE,-1,14,1,1,0,243,686,2110,193.6,218,120,6,196,309,0.8153846153846153
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,было,2,3,VERB,1,0,0.2222222222,4,3,4,57.60448986,5.675999999999999,FALSE,-1,3,0,0,1,141,141,455,241.2,318,218,1,314,1683,0.16499999999999987
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,лень,3,1,ADV,1,1,0.3333333333,4,4,4,0.86240488,13.827,FALSE,-1,2,0,0,0,110,207,207,360.3,419,318,2,.,207,0.3987654320987656
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,идти,4,2,VERB,0,1,0.4444444444,4,4,7,3.68167224,11.714999999999998,FALSE,-1,1,0,0,0,138,138,138,434.9,518,419,1,.,138,0.07468354430379719
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,сметать,5,4,VERB,0,1,0.5555555556,7,4,4,1e-4,11.484,FALSE,-1,7,0,0,0,219,1235,1235,546.8,678,518,7,.,1235,0.13428571428571395
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,снег,6,2,NOUN,1,0,0.6666666667,4,7,8,2.64609369,5.907,FALSE,-1,3,0,0,0,35,309,309,695,795,678,3,.,309,0.07216494845360824
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,лежавший,7,4,ADJ,1,0,0.7777777778,8,4,2,0.05887905,15.642,FALSE,-1,3,0,0,0,30,179,179,873.1,979,795,3,.,179,0.41524390243902454
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,на,8,1,FUNCTION,1,1,0.8888888889,2,8,6,309.13924671,17.886,FALSE,-1,1,0,0,0,133,133,133,1035.7,1037,979,1,.,133,1.228947368421054
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,6,машине,9,2,NOUN,1,0,0.99999,6,2,0,0.99401687,13.596,FALSE,-1,1,0,0,1,175,175,175,1150.5,1211,1037,1,.,629,0.672077922077922
1_norm2,10,4,norm,78,1,0.95,1,0.95,0.95,0.87,0.79,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,9.636,TRUE,1,3,0,0,0,261,492,492,321,437,298,3,.,1086,0.1092436974789916
1_norm2,10,4,norm,78,1,0.95,1,0.95,0.95,0.87,0.79,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,10.263,TRUE,1,4,1,0,0,206,594,594,440.2,618,437,4,.,.,-0.04223602484472057
1_norm2,10,4,norm,78,1,0.95,1,0.95,0.95,0.87,0.79,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,20.46,TRUE,1,2,0,0,0,139,375,375,666.1,777,618,2,.,375,0.27410071942446057
1_norm2,10,4,norm,78,1,0.95,1,0.95,0.95,0.87,0.79,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,21.218999999999998,TRUE,1,7,0,0,0,66,912,912,816.9,1017,777,7,.,912,0.1359090909090908
1_norm2,10,4,norm,78,1,0.95,1,0.95,0.95,0.87,0.79,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,15.146999999999998,TRUE,1,4,0,0,0,188,763,763,1079.1,1230,1017,4,.,1213,0.26994818652849695
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,5.2139999999999995,TRUE,1,1,1,0,0,682,682,682,163.6,177,120,1,.,.,0.9081081081081079
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,18.942,TRUE,1,2,1,1,0,106,106,423,218.6,298,177,1,317,1105,0.3128712871287128
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,13.925999999999998,TRUE,1,2,0,0,0,84,671,671,367.7,437,298,2,.,1107,0.5016806722689074
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,NA,TRUE,1,4,1,0,0,112,112,548,442.6,618,437,1,436,.,-0.02732919254658371
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,девочка,1,3,NOUN,0,1,0.111,7,0,5,6.02990722,26.795999999999996,FALSE,-1,18,1,0,0,39,60,2009,179.6,298,120,2,323,.,0.31392405063291134
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,никак,2,2,PRONOUN,1,1,0.2222222222,5,7,2,3.29722669,11.681999999999999,FALSE,-1,1,0,0,0,184,184,184,325,419,298,1,.,184,0.16831683168316833
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,не,3,1,FUNCTION,1,1,0.3333333333,2,5,5,343.48997605,13.001999999999999,FALSE,-1,1,0,0,0,127,127,127,453.8,478,419,1,.,127,0.6358974358974362
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,могла,4,3,VERB,0,0,0.4444444444,5,2,6,2.78116915,9.141,FALSE,-1,2,0,0,0,77,118,118,552.7,598,478,2,.,118,0.6470000000000005
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,вынуть,5,4,VERB,0,1,0.5555555556,6,5,7,0.08312336,16.038,FALSE,-1,4,0,1,0,61,208,424,689.7,738,598,2,216,208,0.6808333333333337
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,соринку,6,3,NOUN,0,0,0.6666666667,7,6,8,1e-4,14.124,FALSE,-1,6,0,0,1,160,160,555,792.2,916,738,1,395,771,0.27974683544303824
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,попавшую,7,4,ADJ,0,0,0.7777777778,8,7,1,0.01731737,20.559,FALSE,-1,1,0,0,0,211,211,211,1007.9,1099,916,1,.,211,0.5024539877300612
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,в,8,1,FUNCTION,1,1,0.8888888889,1,8,4,376.07433395,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,1139,1099,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,29,глаз,9,2,NOUN,1,0,0.99999,4,1,0,4.02801958,17.093999999999998,FALSE,-1,3,0,0,0,41,262,262,1156.4,1271,1139,3,.,901,0.06607142857142938
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,33,на,1,1,FUNCTION,0,1,0.166666666666667,2,0,6,309.13924671,157.542,FALSE,-1,3,1,0,0,83,83,585,144,197,120,1,502,.,0.24561403508771928
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,33,диване,2,2,NOUN,0,0,0.3333333333,6,2,6,0.36712818,7.523999999999999,FALSE,-1,2,0,0,0,78,78,257,198.1,338,197,1,179,179,-0.0735537190082645
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,33,лежало,3,4,VERB,0,0,0.5,6,6,9,0.28746829,9.339,FALSE,-1,2,0,0,0,171,231,231,355.2,478,338,2,.,231,0.05999999999999991
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,33,покрывало,4,5,NOUN,1,1,0.6666666667,9,6,12,0.1039042,15.477,FALSE,-1,2,0,0,0,190,273,273,575,677,478,2,.,273,0.4860335195530726
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,33,ярко-зеленого,5,4,ADJ,0,0,0.8333333333,12,9,5,0.117758096,19.436999999999998,FALSE,-1,5,0,0,0,92,276,276,747.7,958,677,5,.,276,0.2325670498084293
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,33,цвета,6,2,NOUN,1,0,1,5,12,0,1.0425055,21.878999999999998,FALSE,-1,6,0,0,1,29,172,361,1041.2,1110,958,3,189,828,0.5545454545454549
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,25,перед,1,1,FUNCTION,1,1,0.166666666666667,5,0,9,10.96535684,159.555,FALSE,-1,23,0,0,0,72,2580,2580,186.4,258,120,23,.,74,0.4779661016949153
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,25,поворотом,2,3,NOUN,0,0,0.3333333333,9,5,5,0.19049104,10.923,FALSE,-1,3,0,0,0,329,482,482,361.9,458,258,3,.,482,0.5216666666666665
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,25,мопед,3,2,NOUN,1,1,0.5,5,9,10,0.03809821,19.700999999999997,FALSE,-1,4,0,1,0,47,83,317,573.6,579,458,2,234,83,1.0455445544554458
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,25,затормозил,4,5,VERB,1,0,0.6666666667,10,5,1,0.07273294,14.354999999999999,FALSE,-1,5,0,0,1,29,61,473,682.3,797,579,2,412,707,0.47121212121212097
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,25,и,5,1,FUNCTION,1,1,0.8333333333,1,10,11,667.73689381,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,837,797,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,25,остановился,6,6,VERB,0,0,1,11,1,0,2.89546378,23.099999999999998,FALSE,-1,2,0,0,1,52,330,330,962.2,1110,837,2,.,1029,0.45533596837944684
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,9,вдалеке,1,4,ADV,0,1,0.142857142857143,7,0,2,0.16278325,159.192,FALSE,-1,19,0,0,1,110,1442,2240,245.8,298,120,14,798,2270,0.7329113924050633
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,9,за,2,1,FUNCTION,1,1,0.2857142857,2,7,5,80.76473659,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,357,298,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,9,рекой,3,2,NOUN,0,0,0.4285714286,5,2,9,0.4433246,13.563,FALSE,-1,2,0,0,0,165,317,317,396.2,478,357,2,.,317,0.289108910891089
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,9,виднелись,4,6,VERB,0,0,0.5714285714,9,5,5,0.46064196,13.793999999999999,FALSE,-1,1,0,0,0,223,223,223,570.2,678,478,1,.,223,0.45666666666666694
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,9,крыши,5,2,NOUN,1,0,0.7142857143,5,9,10,0.84162404,18.117,FALSE,-1,3,0,0,0,71,222,222,732.4,797,678,3,.,222,0.44848484848484826
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,9,старинного,6,4,ADJ,1,0,0.8571428571,10,5,5,0.10044073,12.110999999999999,FALSE,-1,4,0,0,0,96,324,324,843.6,1018,797,4,.,324,0.18208955223880607
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,9,замка,7,2,NOUN,1,0,1,5,10,0,0.22858925,20.096999999999998,FALSE,-1,4,0,0,1,42,631,631,1057.8,1170,1018,4,.,1175,0.2257575757575754
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,15.477,TRUE,1,2,0,0,0,261,385,385,662.6,777,618,2,.,385,0.24892086330935267
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,11.021999999999998,TRUE,1,3,0,1,0,293,293,878,826.4,1017,777,1,585,293,0.179090909090909
10_norm2,10,4,norm,102,0.97,0.95,0.87,0.66,0.62,0.79,0.91,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,20.195999999999998,TRUE,1,1,0,0,1,230,230,230,1028.3,1230,1017,1,.,1130,0.006735751295336552
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,NA,TRUE,1,0,1,.,.,.,NA,0,NA,177,120,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,159.423,TRUE,1,5,0,0,1,35,197,771,223.1,298,177,2,574,829,0.35742574257425735
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,13.827,TRUE,1,3,0,0,0,76,181,181,417.5,437,298,3,.,384,0.9201680672268907
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,15.806999999999999,TRUE,1,3,1,0,0,55,203,203,539.7,618,437,3,.,.,0.5757763975155282
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,18,в,1,1,FUNCTION,0,1,0.142857142857143,1,0,7,376.07433395,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,178,120,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,18,вопросе,2,2,NOUN,0,0,0.2857142857,7,1,9,0.04502515,28.38,FALSE,-1,13,0,0,1,57,89,1974,217.3,338,178,2,315,1974,0.20928571428571438
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,18,командира,3,3,NOUN,1,0,0.4285714286,9,7,4,0.24590661,9.834,FALSE,-1,8,0,0,0,161,635,635,348.3,537,338,8,.,635,0.0016759776536313484
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,18,ясно,4,2,ADV,1,1,0.5714285714,4,9,8,2.63570327,NA,FALSE,-1,0,1,.,.,.,NA,0,NA,637,537,.,.,.,NA
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,18,слышался,5,5,VERB,0,0,0.7142857143,8,4,5,0.31171261,20.691,FALSE,-1,2,0,0,0,37,137,137,682.6,817,637,2,.,137,0.22250000000000014
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,18,упрек,6,3,NOUN,1,1,0.8571428571,5,8,7,1e-4,26.003999999999998,FALSE,-1,3,0,1,0,82,82,339,914.5,938,817,1,257,82,0.8663366336633663
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,18,солдату,7,2,NOUN,0,0,1,7,5,0,0.09005031,14.024999999999999,FALSE,-1,3,0,0,1,75,238,238,1043.7,1130,938,3,.,809,0.5563953488372095
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,16.896,TRUE,1,4,0,0,0,61,419,419,690,777,618,4,.,419,0.4460431654676259
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,11.418,TRUE,1,6,0,0,0,176,580,580,843.6,1017,777,6,.,580,0.2572727272727274
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,17,читателя,7,5,NOUN,1,0,1,8,11,0,0.0519521,20.427,TRUE,1,7,0,0,1,127,441,441,1150.8,1230,1017,7,.,920,0.6414507772020723
11_norm2,10,4,norm,110,0.97,0.95,0.95,0.87,1,0.83,0.79,17,с,1,1,FUNCTION,0,1,0.142857142857143,1,0,5,183.21428024,1.089,TRUE,1,1,1,0,0,416,416,416,173,177,120,1,.,.,1.162162162162162
11_norm2,10,4,norm,110,0.97,0.95,0.95,0.87,1,0.83,0.79,17,самой,2,2,PRONOUN,1,0,0.2857142857,5,1,6,3.49810815,10.692,TRUE,1,3,1,1,0,422,422,732,183.7,298,177,1,310,310,-0.032673267326732786
11_norm2,10,4,norm,110,0.97,0.95,0.95,0.87,1,0.83,0.79,17,первой,3,2,ADJ,1,0,0.4285714286,6,5,8,1.28148516,25.541999999999998,TRUE,1,2,0,0,1,91,91,492,320.3,437,298,1,401,980,0.10336134453781522
11_norm2,10,4,norm,110,0.97,0.95,0.95,0.87,1,0.83,0.79,17,страницы,4,2,NOUN,1,0,0.5714285714,8,6,7,0.37405513,15.443999999999999,TRUE,1,2,1,0,0,83,178,178,525.3,618,437,2,.,.,0.4863354037267078
11_norm2,10,4,norm,110,0.97,0.95,0.95,0.87,1,0.83,0.79,17,история,5,2,NOUN,0,1,0.7142857143,7,8,11,1.13948275,18.744,TRUE,1,4,0,0,0,122,508,508,716.3,777,618,4,.,508,0.6352517985611508
11_norm2,10,4,norm,110,0.97,0.95,0.95,0.87,1,0.83,0.79,17,захватывает,6,4,VERB,0,0,0.8571428571,11,7,8,0.04502515,20.526,TRUE,1,3,0,0,0,349,788,788,900.1,1017,777,3,.,788,0.5140909090909092
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,15,они,1,2,PRONOUN,0,0,0.125,3,0,5,59.46437508,1.551,FALSE,-1,13,1,1,0,140,294,1908,206.9,219,120,2,1614,294,0.9734177215189874
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,15,зашли,2,4,VERB,0,0,0.25,5,3,1,0.23897967,19.865999999999996,FALSE,-1,6,0,0,1,32,146,416,223.4,339,219,4,87,2324,-0.055999999999999946
108_norm2,10,4,norm,139,1,0.91,1,0.95,1,1,0.95,15,к,3,1,FUNCTION,1,1,0.375,1,5,7,92.04180604,4.488,FALSE,-1,2,0,0,0,70,114,114,351.7,378,339,2,.,114,0.14210526315789415
